3	93264	-8443	978297600
3	67476	-8445	978297663
3	156231	-8446	978298201
3	10960	-8443	978297512
3	123436	-8444	978297039
3	134477	-8445	978298103
3	44919	-8444	978297805
3	54306	-8447	978297663
3	23436	-8444	978297837
3	20411	-8444	978297690
3	54523	-8446	978298316
3	54566	-8443	978297396
3	31078	-8443	978297757
3	51291	-8444	978297539
3	25115	-8444	978297439
3	101070	-8443	978298430
3	51386	-8443	978297570
3	51452	-8443	978297570
3	59736	-8443	978297419
3	25272	-8445	978297018
3	59783	-8444	978297419
3	153428	-8443	978298459
3	56256	-8443	978298166
3	54756	-8445	978298231
3	106191	-8444	978297777
3	136806	-8444	978297570
3	112632	-8446	978297837
3	82690	-8444	978297095
3	158751	-8443	978297419
3	84897	-8444	978297757
3	123964	-8444	978297539
3	90561	-8444	978297777
3	82960	-8444	978297068
3	48687	-8443	978298079
3	88822	-8444	978298504
4	149826	-8443	978294008
4	52024	-8445	978293924
4	127500	-8444	978294282
4	52276	-8444	978294260
4	44383	-8444	978294282
4	10960	-8443	978294199
4	86037	-8443	978294230
4	20411	-8444	978294008
4	51291	-8446	978294199
4	51452	-8443	978294199
4	82415	-8443	978294282
4	46963	-8444	978293964
4	147594	-8444	978294260
4	160253	-8444	978294260
4	101563	-8444	978294230
4	60141	-8443	978294199
4	152327	-8447	978294008
4	51583	-8443	978294230
4	116124	-8443	978294230
4	127342	-8443	978294230
4	53364	-8443	978294260
5	129064	-8444	978243170
5	100092	-8444	978242607
5	50462	-8443	978244759
5	1559	-8445	978245037
5	12151	-8446	978246585
5	100236	-8443	978243121
5	65612	-8444	978245513
5	60340	-8444	978245645
5	97447	-8446	978246033
5	63124	-8445	978245695
5	36608	-8446	978244493
5	71688	-8445	978246108
5	36840	-8444	978245334
5	71748	-8445	978244540
5	125932	-8447	978245645
5	119538	-8444	978241981
5	9114	-8445	978245422
5	74600	-8444	978245513
5	21308	-8447	978244001
5	154515	-8446	978243803
5	21480	-8444	978245999
5	53822	-8443	978241112
5	164220	-8446	978243170
5	21582	-8444	978245829
5	1638	-8444	978244692
5	68772	-8444	978245645
5	87750	-8447	978245740
5	164487	-8445	978243937
5	129478	-8443	978241556
5	1884	-8445	978245334
5	116479	-8444	978243085
5	12555	-8444	978244177
5	24656	-8445	978244808
5	69058	-8445	978244025
5	30843	-8444	978244759
5	12654	-8445	978242934
5	132948	-8446	978246162
5	110163	-8444	978242977
5	80440	-8445	978246479
5	6395	-8446	978245763
5	9411	-8445	978245829
5	161306	-8446	978244568
5	9610	-8445	978246528
5	228	-8446	978245916
5	129925	-8445	978245422
5	123436	-8444	978241390
5	44820	-8443	978244114
5	21843	-8444	978245891
5	34177	-8446	978244540
5	2033	-8443	978244205
5	2129	-8446	978246479
5	51114	-8446	978246426
5	51163	-8443	978244493
5	31078	-8447	978245763
5	133060	-8445	978243054
5	16144	-8444	978245999
5	100960	-8445	978245790
5	54658	-8446	978245948
5	133158	-8443	978244114
5	104314	-8443	978246450
5	151720	-8447	978243896
5	104364	-8445	978242541
5	101070	-8443	978241981
5	98028	-8445	978244667
5	151769	-8446	978243869
5	66399	-8445	978244540
5	80592	-8445	978244624
5	25272	-8444	978244177
5	101240	-8445	978245568
5	117242	-8445	978242607
5	63825	-8445	978246576
5	117283	-8447	978241072
5	110579	-8443	978244493
5	98314	-8444	978244568
5	6868	-8444	978244624
5	48273	-8447	978241390
5	130299	-8444	978242016
5	88300	-8446	978243121
5	72489	-8445	978244517
5	136623	-8443	978244852
5	104733	-8446	978244759
5	98398	-8443	978244808
5	69745	-8444	978245314
5	55155	-8447	978245314
5	117477	-8445	978243121
5	117556	-8444	978242788
5	81051	-8444	978246162
5	117649	-8446	978246162
5	81113	-8445	978245314
5	110968	-8444	978242607
5	146112	-8446	978245948
5	161993	-8447	978243896
5	41170	-8445	978242847
5	38030	-8444	978244493
5	130439	-8447	978245916
5	75635	-8445	978244603
5	13479	-8445	978244177
5	7506	-8444	978244568
5	19524	-8445	978244893
5	25946	-8444	978244177
5	61730	-8445	978245829
5	92810	-8447	978244808
5	72910	-8444	978245891
5	69998	-8445	978245916
5	140226	-8447	978245916
5	137138	-8446	978243085
5	73077	-8445	978244205
5	121131	-8446	978243085
5	118003	-8446	978242788
5	70326	-8444	978244667
5	13599	-8445	978245863
5	85253	-8445	978242934
5	133912	-8447	978245645
5	127551	-8446	978245790
5	52239	-8443	978244177
5	75838	-8445	978245966
5	111850	-8443	978242323
5	64404	-8445	978245314
5	134132	-8446	978246576
5	127881	-8444	978242541
5	64659	-8445	978244962
5	73169	-8447	978245763
5	73205	-8446	978246108
5	70381	-8445	978245314
5	38567	-8444	978241072
5	67476	-8444	978245999
5	70507	-8446	978245891
5	102407	-8445	978245708
5	73491	-8444	978245763
5	150213	-8445	978245916
5	124826	-8444	978245445
5	134435	-8447	978242323
5	86037	-8446	978244053
5	652	-8445	978245645
5	11187	-8445	978245037
5	86088	-8444	978246555
5	8165	-8445	978246108
5	23365	-8444	978246504
5	64765	-8444	978242977
5	131469	-8445	978244962
5	99468	-8444	978242640
5	64958	-8444	978245568
5	46636	-8443	978244205
5	140690	-8444	978245065
5	38793	-8443	978242740
5	73530	-8444	978244603
5	147178	-8445	978242323
5	147214	-8445	978242541
5	112207	-8446	978242607
5	62463	-8444	978244830
5	73588	-8443	978245740
5	73650	-8445	978246450
5	102694	-8444	978242679
5	73688	-8444	978245334
5	140974	-8446	978246162
5	141061	-8444	978244893
5	39057	-8444	978241072
5	156458	-8445	978243803
5	102915	-8443	978243054
5	68117	-8447	978245548
5	115665	-8445	978241434
5	17553	-8446	978245891
5	119048	-8445	978242080
5	42277	-8443	978244540
5	79342	-8445	978246576
5	79400	-8444	978245568
5	11510	-8445	978245487
5	962	-8447	978242934
5	131726	-8446	978241434
5	14785	-8444	978245863
5	99668	-8444	978245445
5	46799	-8446	978242080
5	1126	-8443	978245065
5	23882	-8444	978244603
5	46887	-8444	978245065
5	65357	-8445	978246479
5	65444	-8444	978245037
5	147594	-8445	978244962
5	94200	-8447	978241390
5	21143	-8445	978245687
5	8537	-8446	978246033
5	74150	-8446	978245663
5	125570	-8444	978241981
5	119170	-8445	978243054
5	116124	-8444	978242977
5	82873	-8446	978245931
5	151175	-8445	978245065
5	15019	-8446	978246504
5	1280	-8444	978244962
5	53492	-8445	978244001
5	79919	-8444	978246426
5	50281	-8444	978244852
5	163974	-8445	978241981
5	1367	-8444	978244603
5	15138	-8447	978241112
5	15183	-8446	978245829
5	1445	-8445	978244808
5	30197	-8444	978244493
6	103396	-8443	978236670
6	47171	-8444	978236670
6	160881	-8444	978238371
6	44057	-8444	978237691
6	71915	-8443	978237570
6	44341	-8443	978237767
6	154515	-8444	978238195
6	15577	-8444	978237570
6	151249	-8443	978236670
6	132698	-8444	978236075
6	15758	-8444	978237909
6	12555	-8446	978237379
6	1925	-8443	978237570
6	132773	-8443	978238036
6	50977	-8444	978236771
6	151521	-8445	978238036
6	24995	-8444	978237511
6	0	-8444	978237008
6	44674	-8444	978236219
6	123436	-8447	978236809
6	16144	-8445	978236383
6	25115	-8445	978237232
6	25400	-8444	978237511
6	25507	-8443	978239019
6	16391	-8444	978237909
6	107718	-8445	978236975
6	152217	-8445	978236719
6	66885	-8444	978237570
6	67061	-8444	978238948
6	84897	-8444	978236122
6	88822	-8444	978236567
6	88900	-8445	978236975
6	155435	-8445	978237813
6	155600	-8443	978237767
6	120943	-8444	978236612
6	152701	-8444	978236219
6	152783	-8443	978238230
6	52024	-8445	978236219
6	162397	-8443	978238195
6	159300	-8445	978238036
6	85500	-8445	978237813
6	159431	-8445	978236519
6	155843	-8445	978237813
6	55895	-8445	978236519
6	35677	-8444	978237444
6	42760	-8445	978238036
6	82111	-8443	978237767
6	128140	-8443	978237273
6	11266	-8444	978237909
6	686	-8444	978236383
6	160094	-8444	978236567
6	62162	-8444	978236383
6	46592	-8443	978236670
6	38751	-8444	978236122
6	8377	-8443	978237570
6	38844	-8443	978237767
6	147178	-8443	978238230
6	76247	-8445	978236876
6	156458	-8444	978238256
6	106140	-8445	978236670
6	102945	-8444	978236809
6	89895	-8445	978236567
6	82606	-8445	978236612
6	99574	-8445	978237034
6	59833	-8443	978237691
6	39123	-8444	978238851
6	24131	-8444	978236876
6	71289	-8444	978236567
6	153969	-8444	978238288
6	43955	-8444	978237767
6	1367	-8444	978237444
7	27596	-8444	978234737
7	36665	-8444	978234874
7	125932	-8443	978234842
7	154515	-8445	978234737
7	164220	-8445	978234737
7	68772	-8443	978234786
7	25052	-8443	978234786
7	228	-8444	978234842
7	18742	-8444	978234632
7	31078	-8443	978234842
7	16144	-8445	978234810
7	100960	-8443	978234874
7	51291	-8443	978234632
7	110579	-8443	978234786
7	16261	-8443	978234874
7	84464	-8443	978234737
7	54756	-8444	978234581
7	19350	-8443	978234786
7	67274	-8444	978234874
7	162397	-8444	978234737
7	134213	-8445	978234898
7	20157	-8443	978234842
7	73205	-8444	978234874
7	140507	-8443	978234874
7	67476	-8444	978234842
7	4681	-8443	978234786
7	52643	-8444	978234659
7	86037	-8443	978234786
7	20411	-8444	978234607
7	14827	-8443	978234874
7	147594	-8445	978234810
8	1559	-8445	978229571
8	100206	-8445	978230120
8	12151	-8443	978229391
8	147900	-8445	978231982
8	97447	-8445	978230852
8	63124	-8444	978230052
8	60380	-8443	978229702
8	71651	-8444	978230852
8	125932	-8443	978229172
8	21480	-8445	978230483
8	21550	-8445	978230435
8	138721	-8445	978233462
8	1672	-8445	978232754
8	27708	-8443	978230943
8	151203	-8445	978232754
8	12555	-8443	978229857
8	135904	-8443	978230550
8	135949	-8445	978230248
8	116598	-8445	978230943
8	97876	-8445	978229293
8	63533	-8445	978231493
8	107063	-8446	978229293
8	25052	-8443	978229138
8	77349	-8444	978231592
8	72122	-8445	978231121
8	6395	-8444	978230611
8	6424	-8444	978231150
8	0	-8444	978233496
8	21620	-8445	978232056
8	140	-8445	978232203
8	129925	-8445	978230227
8	123436	-8443	978229817
8	69218	-8445	978230966
8	54523	-8443	978229524
8	31078	-8445	978229347
8	16144	-8444	978229204
8	136258	-8445	978232231
8	104314	-8443	978229204
8	2368	-8443	978230286
8	117084	-8445	978230886
8	104405	-8446	978231890
8	77463	-8444	978230577
8	110579	-8443	978229172
8	80789	-8443	978229293
8	63927	-8445	978231982
8	9659	-8444	978231637
8	47972	-8444	978230391
8	6823	-8445	978230435
8	6899	-8443	978229246
8	61064	-8443	978230391
8	22228	-8443	978230611
8	45349	-8445	978229614
8	22354	-8444	978229857
8	19236	-8445	978231173
8	72351	-8444	978231659
8	54914	-8443	978233462
8	31386	-8443	978233526
8	72489	-8443	978229900
8	55054	-8445	978229614
8	98398	-8443	978229702
8	69815	-8443	978229702
8	152373	-8444	978231687
8	98637	-8445	978231252
8	146112	-8445	978229979
8	84897	-8445	978229347
8	25946	-8443	978229857
8	19716	-8443	978231173
8	72746	-8445	978231890
8	22772	-8445	978230391
8	16826	-8446	978229138
8	104924	-8444	978230550
8	58504	-8444	978230800
8	3107	-8444	978230286
8	140105	-8444	978230391
8	137007	-8446	978232012
8	67274	-8444	978228960
8	4407	-8444	978232056
8	52024	-8444	978228789
8	52239	-8443	978229817
8	10623	-8443	978230943
8	134132	-8444	978230666
8	134213	-8443	978229246
8	140281	-8445	978230184
8	140348	-8445	978230013
8	73169	-8443	978230800
8	20251	-8445	978230687
8	140507	-8443	978229347
8	38567	-8443	978228882
8	140551	-8445	978247143
8	70507	-8443	978230886
8	67476	-8444	978229293
8	4681	-8443	978229172
8	4722	-8443	978228832
8	140649	-8444	978231571
8	137585	-8444	978230852
8	67877	-8444	978230943
8	85819	-8445	978231802
8	574	-8444	978230756
8	86037	-8443	978229138
8	14290	-8443	978230248
8	11187	-8444	978229571
8	652	-8444	978230095
8	11266	-8444	978231614
8	686	-8444	978229571
8	99315	-8445	978232056
8	111880	-8446	978229391
8	20411	-8443	978228960
8	11390	-8444	978231121
8	23562	-8444	978229204
8	76088	-8445	978232056
8	140690	-8445	978229957
8	73530	-8444	978230013
8	70813	-8445	978230611
8	140918	-8443	978229138
8	73748	-8444	978229614
8	141061	-8443	978229204
8	150414	-8444	978228882
8	102945	-8443	978229524
8	115816	-8444	978230152
8	115920	-8445	978231429
8	14642	-8445	978230943
8	99535	-8446	978231802
8	962	-8444	978230966
8	994	-8443	978229477
8	99706	-8445	978230483
8	14827	-8444	978229347
8	23882	-8443	978230184
8	99929	-8443	978229900
8	76375	-8446	978231031
8	109271	-8445	978231031
8	147594	-8445	978229138
8	71255	-8443	978230356
8	125570	-8445	978230052
8	71468	-8443	978230649
8	116124	-8443	978229138
8	43905	-8444	978232203
8	116421	-8443	978229347
8	11905	-8445	978231802
8	1445	-8444	978230013
9	97447	-8444	978226495
9	63124	-8444	978226248
9	60380	-8445	978226081
9	36665	-8446	978226665
9	71651	-8444	978226302
9	160881	-8445	978225709
9	21550	-8445	978226315
9	164220	-8444	978225581
9	30476	-8444	978225898
9	15714	-8445	978226678
9	1884	-8443	978226093
9	135904	-8444	978226081
9	135949	-8445	978225827
9	69058	-8444	978225924
9	97876	-8444	978226665
9	9384	-8444	978226165
9	6395	-8445	978226041
9	142357	-8444	978225686
9	0	-8443	978225952
9	129925	-8445	978226041
9	123436	-8444	978225333
9	171119	-8445	978225177
9	2033	-8444	978225333
9	54523	-8444	978226066
9	34382	-8445	978226564
9	151603	-8445	978225570
9	16144	-8445	978226150
9	66316	-8446	978225489
9	25115	-8443	978226434
9	151720	-8445	978225730
9	101070	-8444	978226054
9	80592	-8445	978226343
9	25272	-8443	978225314
9	110579	-8443	978225984
9	25507	-8445	978226473
9	12680	-8444	978226277
9	75191	-8444	978226291
9	6868	-8444	978226023
9	22228	-8444	978226599
9	142467	-8446	978225718
9	57900	-8445	978226261
9	22354	-8443	978225303
9	136530	-8445	978225984
9	22424	-8443	978226564
9	19350	-8443	978226006
9	72489	-8444	978225924
9	31557	-8444	978225898
9	149138	-8446	978225746
9	98516	-8444	978226678
9	81051	-8444	978226368
9	69815	-8444	978226109
9	81113	-8443	978226165
9	75469	-8445	978226109
9	45416	-8444	978226261
9	13479	-8443	978225883
9	25946	-8444	978225898
9	58441	-8445	978226644
9	58538	-8444	978226207
9	137233	-8445	978224908
9	162301	-8444	978224859
9	52024	-8444	978224893
9	165707	-8446	978225758
9	52239	-8444	978225314
9	162523	-8446	978225613
9	111850	-8446	978225952
9	98861	-8444	978226463
9	64404	-8444	978226123
9	127881	-8444	978226123
9	49211	-8444	978225333
9	93217	-8444	978226197
9	73169	-8443	978226248
9	140385	-8444	978226165
9	140457	-8444	978226216
9	70507	-8444	978226619
9	35677	-8445	978226495
9	67662	-8443	978226233
9	52643	-8444	978224908
9	52749	-8444	978225968
9	124826	-8443	978226291
9	86037	-8443	978225908
9	134477	-8444	978225952
9	652	-8444	978226599
9	20411	-8444	978226448
9	46636	-8444	978225968
9	38751	-8444	978224879
9	62358	-8445	978226150
9	147178	-8444	978225570
9	156406	-8444	978225671
9	33059	-8443	978226248
9	71107	-8445	978226150
9	150542	-8446	978225778
9	17553	-8445	978226261
9	169662	-8445	978225153
9	42277	-8444	978226328
9	53110	-8445	978225303
9	56438	-8444	978225429
9	994	-8444	978226041
9	99706	-8443	978226066
9	14827	-8444	978226564
9	39123	-8445	978225401
9	141212	-8445	978226448
9	119170	-8444	978225984
9	82690	-8443	978224859
9	116124	-8444	978225429
9	56576	-8445	978226006
9	18185	-8445	978226580
10	112863	-8443	978228212
10	27596	-8444	978224925
10	113117	-8445	978228408
10	144903	-8443	978226378
10	144952	-8445	978227125
10	71651	-8443	978226319
10	74490	-8444	978228655
10	56946	-8445	978230837
10	91021	-8445	978229208
10	91061	-8443	979167795
10	53822	-8445	978226572
10	87495	-8444	978229409
10	53902	-8445	979775409
10	53953	-8443	978226866
10	30476	-8443	979775240
10	167626	-8445	978225997
10	54011	-8445	978226254
10	167695	-8445	978230562
10	54107	-8445	979168591
10	151203	-8443	978228153
10	54142	-8443	978227300
10	151249	-8443	978228911
10	129478	-8444	978226026
10	54216	-8445	979168564
10	27806	-8444	978227051
10	77115	-8443	979776206
10	145099	-8443	978227696
10	24910	-8445	978228747
10	24952	-8443	978227028
10	148445	-8445	979168346
10	24995	-8444	978225900
10	148514	-8446	978229894
10	25052	-8444	978226128
10	72026	-8444	978230253
10	142266	-8444	978226103
10	9384	-8446	978225900
10	6395	-8443	978226319
10	107331	-8444	978227087
10	0	-8443	978226474
10	107380	-8444	978229979
10	49	-8443	979168267
10	107422	-8444	979776161
10	6498	-8445	978229917
10	266	-8444	978227763
10	91453	-8444	978229171
10	91545	-8444	978224779
10	171119	-8444	978295480
10	91593	-8444	978230063
10	91635	-8444	978227842
10	60923	-8444	978227188
10	34261	-8443	978226425
10	91686	-8445	978228848
10	60982	-8443	978229624
10	88170	-8445	979167600
10	54523	-8443	979167660
10	57739	-8443	979168036
10	54697	-8443	978226500
10	51291	-8443	979168108
10	25115	-8443	978227646
10	51386	-8443	979167660
10	51452	-8443	978225630
10	113695	-8443	979168210
10	25223	-8444	978227263
10	25326	-8443	978226913
10	117242	-8444	978225952
10	25400	-8443	980638533
10	117283	-8444	979775973
10	110579	-8443	979168108
10	25463	-8444	978228174
10	148920	-8443	980638373
10	25507	-8444	978224375
10	80892	-8445	978230230
10	91805	-8443	979168295
10	61064	-8444	978226287
10	88378	-8444	978230923
10	54756	-8444	978225735
10	54803	-8443	978226349
10	57976	-8445	978229295
10	88575	-8445	979775266
10	88637	-8444	978227646
10	55012	-8445	979168446
10	31489	-8445	978224375
10	28496	-8445	978228408
10	55108	-8443	978225922
10	31557	-8443	979168564
10	149082	-8443	978226739
10	152253	-8446	978226500
10	81051	-8444	978227503
10	81113	-8443	978228288
10	81296	-8445	978225599
10	146112	-8444	978227379
10	114445	-8444	978224779
10	146184	-8445	978230736
10	75469	-8443	979168470
10	13376	-8443	978227503
10	13422	-8444	978228625
10	13479	-8444	979775159
10	10439	-8443	978229811
10	88745	-8444	978226866
10	88822	-8443	978228053
10	88900	-8445	978228754
10	55280	-8443	978224549
10	58441	-8443	978227871
10	55332	-8445	980638614
10	31774	-8444	979775386
10	58504	-8443	978227625
10	89150	-8443	979775738
10	55441	-8443	979167906
10	55487	-8445	978227425
10	121039	-8443	978227003
10	155755	-8445	978228601
10	114712	-8444	978227529
10	149749	-8443	979168267
10	133912	-8445	978227105
10	98767	-8443	978225682
10	10623	-8443	978228886
10	7660	-8446	978226766
10	111850	-8443	979168618
10	98861	-8443	978227317
10	13948	-8443	978229147
10	130980	-8444	980638330
10	134250	-8443	979168036
10	131026	-8445	978225997
10	7909	-8445	978229938
10	92918	-8443	978228212
10	131111	-8443	978225682
10	89317	-8444	978228820
10	131202	-8444	978228053
10	89366	-8445	978230593
10	38302	-8443	979167926
10	35383	-8443	978229716
10	89489	-8444	978229624
10	55681	-8443	978225735
10	38390	-8444	979775329
10	89552	-8444	978229097
10	55747	-8443	979775615
10	55780	-8444	978225682
10	89654	-8443	979775364
10	55807	-8444	978225952
10	32497	-8444	978230330
10	149938	-8443	978226231
10	118479	-8443	978228307
10	42888	-8443	979168267
10	82111	-8443	978226805
10	82157	-8444	978224400
10	14133	-8445	978228911
10	10960	-8443	979168077
10	134477	-8444	978225759
10	99232	-8443	978224549
10	14377	-8443	979167945
10	64765	-8445	978230230
10	99389	-8444	978229666
10	62162	-8443	978228451
10	64958	-8445	978227961
10	59253	-8444	978229517
10	93638	-8443	978227669
10	59321	-8444	978228288
10	38751	-8445	978225708
10	38793	-8445	978225900
10	59468	-8444	979168160
10	38844	-8443	978226805
10	59535	-8444	978228212
10	38886	-8443	978227215
10	59609	-8444	979168132
10	59677	-8445	978229894
10	38922	-8443	979168424
10	39015	-8443	978227215
10	39057	-8443	978225561
10	43063	-8445	978227462
10	150414	-8444	978225050
10	121993	-8444	978230540
10	156677	-8445	978225428
10	43201	-8445	978230923
10	43275	-8443	978229171
10	82415	-8445	978225735
10	43435	-8444	978227763
10	79342	-8446	978229772
10	150749	-8444	979168295
10	82606	-8443	978230330
10	14595	-8444	978229343
10	962	-8445	978230586
10	99574	-8444	978227336
10	11648	-8444	979776321
10	99706	-8443	978226287
10	96789	-8443	980638688
10	11718	-8445	978226147
10	59833	-8443	978229336
10	39123	-8443	978227029
10	39272	-8445	980638575
10	39304	-8445	979168183
10	160207	-8445	978227871
10	160253	-8445	978226103
10	33138	-8443	978228625
10	160289	-8446	978226805
10	60141	-8445	978225952
10	39416	-8444	978226212
10	160353	-8446	978228364
10	43514	-8445	978228726
10	33329	-8445	978230946
10	36513	-8445	978224375
10	43604	-8443	979775689
10	119170	-8443	978225541
10	43658	-8443	979775485
10	82690	-8443	979775330
10	43795	-8444	978228074
10	116185	-8443	980638633
10	43955	-8443	978226068
10	82907	-8443	978227442
10	14939	-8444	978229562
10	1280	-8443	979168160
10	11905	-8443	978229716
10	15138	-8443	978226833
10	15183	-8443	979167887
10	103327	-8444	978230754
10	103462	-8443	979168184
10	100206	-8443	978226165
10	132349	-8446	978226866
10	94404	-8443	979168295
10	39661	-8446	979167985
10	60422	-8445	979168401
10	39931	-8444	978229273
10	47171	-8444	978228153
10	44057	-8445	978230946
10	119538	-8444	978230253
10	44124	-8444	978228546
10	47287	-8444	978227263
10	44192	-8444	978228428
10	126031	-8443	978225922
10	44341	-8443	979775485
10	18473	-8444	978229498
10	15577	-8444	978226698
10	12318	-8444	978228798
10	15714	-8444	979168267
10	132698	-8444	978228930
10	15758	-8444	978227003
10	1925	-8444	978230090
10	65970	-8444	978224749
10	69058	-8445	979775159
10	40153	-8444	978227166
10	161107	-8444	978226896
10	44634	-8443	978228601
10	123436	-8445	978224627
10	15856	-8445	978229389
10	104139	-8443	978228930
10	136152	-8446	978229791
10	104179	-8443	978229666
10	136258	-8443	978224705
10	101070	-8444	978226500
10	133325	-8444	978227574
10	133410	-8443	978226500
10	40551	-8443	978226474
10	40592	-8443	978225922
10	164963	-8443	978228451
10	155096	-8443	978228525
10	123633	-8444	978226443
10	48141	-8443	978229075
10	155198	-8444	979776253
10	120457	-8444	978224705
10	48176	-8444	978229562
10	22059	-8444	978230923
10	158633	-8444	979167795
10	48273	-8444	979168108
10	120631	-8445	979168510
10	48361	-8444	979168210
10	120693	-8443	979168267
10	45349	-8443	979168008
10	107538	-8443	978226402
10	22354	-8444	979775615
10	104521	-8443	978229147
10	2594	-8443	978227051
10	72489	-8443	980638575
10	142829	-8445	979775054
10	69713	-8444	978229266
10	104693	-8443	978229227
10	98398	-8444	978226896
10	133708	-8444	978226212
10	98516	-8444	978227625
10	133785	-8443	978226951
10	66885	-8445	978230330
